Id,AuthorName,LikeCount,Date Published,Comment Text,Label
,,,,,
UgwYQxVuKuOCIOHED1F4AaABAg,Joe Bloggs,1,2023-01-21T13:55:50Z,"Leo and drew out out out,and there Muslim hords,",
,,,,,
Ugz5yFxbir-kES2j1tl4AaABAg,Potato Man,0,2023-01-21T13:55:17Z,O’Based,
,,,,,
UgzbWdIpu5edEM_qWJF4AaABAg,Natty,0,2023-01-21T13:55:12Z,"GB news will never have anybody from NP or PA on but will have rabid communists and anti-white filth on (Aaron bastani) to slander them 

They also have the same diverse selection of hosts as the bbc",
,,,,,
UgzE7dkJFec5jKm8aJt4AaABAg,S North,6,2023-01-21T13:54:13Z,"Everyone throughout Europe has a duty to stand up and fight back, no matter what they call you.",
,,,,,
UgylGGkWBTpjk-3iMP94AaABAg,TheChickenLine,1,2023-01-21T13:53:59Z,"Just like Rotherham, Bradford, London, Birmingham…once the number tip, it’s Goodnight Vienna!
Britain, is on a path to destruction…now, Ireland has adopted the same Kamikaze route!

There’s ‘very-little-to-zero’ allegiance, from most 1st, 2nd, 3rd…generation Muslims in The U.K. 
People are totally blind, to the fact that this is only the start of what’s to really come.

Good luck Ireland, you’re going to need it, with such a small indigenous population!",
,,,,,
UgyijqCBdGvlO2VjxFN4AaABAg,Julian Morris,4,2023-01-21T13:52:25Z,"We stand with you Ireland,we don't want them either!",
,,,,,
UgwlbBxJTImls3ODNJt4AaABAg,S H,13,2023-01-21T13:51:16Z,God bless that man.,
,,,,,
UgziLj0T6nIp5831Ne54AaABAg,Mad Drivers101,0,2023-01-21T13:46:56Z,Looking like no one cares about this issue,
,,,,,
UgziLj0T6nIp5831Ne54AaABAg.9l8zjeO-gst9lCodPHIDMA,Rolo Sky,0,2023-01-23T01:26:55Z,"? You have not been at the protests! 1000’s of people for months at all times of the day. Same os happening in the UK and France had
1 million in the streets this weekend.",
,,,,,
UgzPhTjq7mS0gNiIVQ94AaABAg,Tkosamja Tosamja,11,2023-01-21T13:44:15Z,"I have to say as an immigrant in Ireland from an EU country, I agree with this. Such a rich country should have none homeless people. None.",
,,,,,
UgwI9pHgjUkGZ1EoemV4AaABAg,Lorraine Grattan,1,2023-01-21T13:43:58Z,"It's pathetic and cowardly to call the patriots of Ireland right wing, but what do you expect from idoits. They aren't refugees they are illegal migrants and it's laughable that anyone says otherwise. Housing shortage in Ireland just like Britian, and both governments house these people instead of their own people. The governments on both sides are self serving shills.
Something is brewing and it's the justified frustration of the Irish.",
,,,,,
UgwXspu9wkZw52wdA5Z4AaABAg,John Bell,2,2023-01-21T13:43:43Z,"They will destroy your community, they are a threat to you and the rest of 🇬🇧 uk.        🇬🇧🏴󠁧󠁢󠁥󠁮󠁧󠁿",
,,,,,
Ugy6tuN7m_GoMtto2Pd4AaABAg,Ryan Muller,4,2023-01-21T13:43:31Z,Ireland for the Irish,
,,,,,
UgwzkQN5o9UBnJZibal4AaABAg,Augustine,0,2023-01-21T13:43:08Z,A load of losers looking for people to blame for their own failures. They should be ashamed.,
,,,,,
UgwzkQN5o9UBnJZibal4AaABAg.9l8zIum1lkt9lD1FQV-2eA,Augustine,0,2023-01-23T03:25:50Z,"@Rolo Sky I’m not advocating ‘Irish genocide’. That’s just in your racist head. The protesters are just people who have failed at life looking for scapegoats for that failure. And they’re led by narcissists. They’re an embarrassment! Full of hate, contributing nothing to society or the world. They should be ashamed.",
,,,,,
UgwzkQN5o9UBnJZibal4AaABAg.9l8zIum1lkt9lCokGJFMF_,Rolo Sky,0,2023-01-23T01:27:51Z,You should be ashamed for advocating Irish Genocide,
,,,,,
UgybcvfD7k7CtiBnNah4AaABAg,James Wilson,1,2023-01-21T13:41:47Z,When the woke brigade lose the arguement their last resort is to accuse the opposition of being far right which is their way of shutting down debate.If the Irish don't nip this nonsense in the bud then Ireland will become a multi cultural basket case like England.London has been completely overwhelmed by mass uncontrolled immigration and its too late for us so don't make the mistakes we did!🏴󠁧󠁢󠁥󠁮󠁧󠁿✊🇮🇪,
,,,,,
UgzLT8Pe32gQal5AM1x4AaABAg,DerpEye,3,2023-01-21T13:41:44Z,"It's the same bullshit all over europe actually. Young educated people are forced to migrate, but the governments welcome uneducated economic migrants, to be maintained with taxes. What a deal.",
,,,,,
UgzLT8Pe32gQal5AM1x4AaABAg.9l8z8eldbRT9lCotEudegM,Rolo Sky,0,2023-01-23T01:29:05Z,"It’s called replacement migration and it’s on the UN’s website their plan is only for western countries countries like Japan, who also have low birth rates are not required to take in foreigners.

Barbara Lerner Spectre has a YouTube video on why this is happening to western countries and why her people are instigating it.",
,,,,,
Ugxe-YekrvymCOeUOdl4AaABAg,Trump 2Q2Q,3,2023-01-21T13:41:23Z,The Globalists want to destroy every country,
,,,,,
Ugxe-YekrvymCOeUOdl4AaABAg.9l8z61SMovZ9lCov8VDUK-,Rolo Sky,0,2023-01-23T01:29:20Z,Only western countries,
,,,,,
UgyCVgQYZPQW24EirbZ4AaABAg,Chele,3,2023-01-21T13:41:23Z,Fair play to the Irish People,
,,,,,
UgxYaW9OUPNbXIs8hmZ4AaABAg,Ian Johnston,5,2023-01-21T13:40:54Z,Well done 👍 🇬🇧,
,,,,,
UgxSLdOtg_iqybaIAel4AaABAg,Michael Hayes,3,2023-01-21T13:40:04Z,Thanks GBNews for showing this,
,,,,,
UgwhQRP04fczJkbaPmZ4AaABAg,John Mccarthy,2,2023-01-21T13:38:28Z,"As per UK, poorer areas are receiving unvetted undocumented MENA young males whilst the richer areas remain untouched.

Very few mothers and kids, or elderly people whilst the immigration industry of lawyers,landlords and NGOs prosper",
,,,,,
UgzpxrERldTmcblIOyp4AaABAg,Crazy Chick Sheena 👩‍🦰,1,2023-01-21T13:38:17Z,EU trying to let the immigrants take over Ireland it's not fair Ireland is already Small nation long live Ireland🇺🇲🍀🇮🇪💯,
,,,,,
UgyWHD4hHeL2k1xYdzF4AaABAg,Caroline Mueller,4,2023-01-21T13:37:43Z,It’s great to see people out protesting. Well done Ireland.,
,,,,,
Ugz3jeXENq4-YtFinxd4AaABAg,Port Film Co-op,1,2023-01-21T13:35:22Z,"SEND THEM ALL HOME, IRELAND IS BEING RUINED",
,,,,,
UgzXt8TaSLX_7aVwDrt4AaABAg,John Jones,0,2023-01-21T13:34:21Z,Well said these freeloaders need driving back into the sea now.,
,,,,,
UgzTEvxhs9AUe_NYyAF4AaABAg,Martin Corcoran,0,2023-01-21T13:34:09Z,This is a complete misrepresentation of fact. A small minority infiltrated by the usual cohort of right wing anti everything groups.  There grammatical errors says (or say's) it all.  Perfect fodder for GB news,
,,,,,
UgxhNYckSNqnh3O6wgV4AaABAg,Lightning Spirit,1,2023-01-21T13:33:23Z,"Have an armed uprising,thats the only real way",
,,,,,
UgybRQTYqQrJpR-Ag0B4AaABAg,Jason Barnett,1,2023-01-21T13:32:57Z,Fyi the founders of the USA wanted the Irish to help build their country. 1790 immigration act was clear.,
,,,,,
UgybRQTYqQrJpR-Ag0B4AaABAg.9l8y8JJCQV59lCp1Rx_li6,Rolo Sky,0,2023-01-23T01:30:20Z,They wanted Free whites of good character. That means the Irish and no asians blacks or africans.,
,,,,,
UgzgzPzCEnMx0MMmPNZ4AaABAg,N. M.,1,2023-01-21T13:31:19Z,"We have no space or Gardai to deal with criminal murderous  imigrants  UNVETTED,     UNVACCINATED      NO Police clearance.    IT is criminal to Irish citizens as we say NO MORE,  and be ignored because of EU BULLYING.  WE MUST LEAVE EU  THEY ARE DISCREDITTED IN BRUSELLS.",
,,,,,
Ugx5iGb-dRW1JeCahlh4AaABAg,Harry Dempsey,2,2023-01-21T13:31:00Z,"Stop calling them asylum seekers and refugees, they were invited into Ireland 🇮🇪 by our anti Irish politicians. This anti Irish government with the support of all those quisling parties in the dail, sent out word to the countries those people are coming from, and told them to come to Ireland 🇮🇪. and they will be given a free house and money and free health care. They are not asylum seekers or refugees, but they are free house and money seekers. A d our anti Irish government with the support of all those quisling parties in the dail, have said  they are going to double the population of Ireland 🇮🇪, with immigrants. Or should that be gimegrants .",
,,,,,
UgypQtai4Q53YXccl594AaABAg,Jason Barnett,8,2023-01-21T13:30:38Z,I 💕 the Irish! Complete support,
,,,,,
UgypQtai4Q53YXccl594AaABAg.9l8xsGmG9U_9lCp6I_gyIk,Rolo Sky,2,2023-01-23T01:31:00Z,Seeing them rise up is inspiring. I hope all of the West pushes back.,
,,,,,
Ugw-WX9denUd2PYnOYB4AaABAg,Peter Hastie,0,2023-01-21T13:28:27Z,"Oh, I see, they're NOT opposed to refugees and asylums seekers. What's all the big fuss then?",
,,,,,
UgzfMNheLV6CuCtT1bN4AaABAg,TheTruth Hurts,1,2023-01-21T13:28:16Z,Well done show these slithering puppet weasels in government that we are not standing for this,
,,,,,
UgxI-hNwIv1auHcMHoZ4AaABAg,Ghost,2,2023-01-21T13:28:15Z,Well done Ireland England are scared to be called racist but the irony is these people Comin in hate our way of life and us so who are the real racists here.,
,,,,,
UgzzaaGhkYFJezGu_9B4AaABAg,Arthur Harrison,10,2023-01-21T13:27:18Z,"The Uk Police and authorities allowed industrial grooming to go on for years where thousands of young children were subjected to it. Rotherham, Rochdale all major cities all with one thing in common. A report has been published but the UK government refuses to release it.",
,,,,,
Ugwdt68qecmmtq_PRY14AaABAg,Nosey person,0,2023-01-21T13:26:00Z,There was two irish men raped by migrants in the last week one in Belfast while he was out walking his dogs 3 raped him..and in Dublin last Sunday morning in a place called Pearce Street a man was raped by 3 migrants there is videos footage of that poor lad running down the street with no clothes from the waste down to trying to cover himself with a jacket and one shoe...all my life i live here and never heard of a man get raped now two in a week by invaders the writing is on the wall,
,,,,,
UgzfDoOZeEOaCmagX1l4AaABAg,Tir na Tire,6,2023-01-21T13:25:26Z,It takes a UK news outlet like GB News to give a fair and balanced report of the protests. Not a menion or a word of far right or nazis. The Irish Media should take a lesson on real journalism.,
,,,,,
UgzfDoOZeEOaCmagX1l4AaABAg.9l8xHGOULP09lqZHC2MprV,irish1,0,2023-02-07T21:12:48Z,What's that supposed to mean      they irish media never mentioned anything about  nazi anything    stop your lying bullshit,
,,,,,
UgzfDoOZeEOaCmagX1l4AaABAg.9l8xHGOULP09lS16aPWk81,gerald neary,0,2023-01-28T23:13:14Z,The Irish media is mostly gay and have a phobia of straight white Irish Catholics.,
,,,,,
UgxLoNM0ePFlTTIZ4np4AaABAg,Scoot Jockey,0,2023-01-21T13:24:43Z,"No sympathy YOU wanted the EU for cash reasons now don,t moan about kaffers comeing in..",
,,,,,
UgxLoNM0ePFlTTIZ4np4AaABAg.9l8xC-lW5b69l94LiMMTKm,Greenwillow,0,2023-01-21T14:35:57Z,You have a fair share in the UK. So you are equally as fucked🤔,
,,,,,
Ugw6RuAhqBCODkNNlWR4AaABAg,spencer wheeler,1,2023-01-21T13:22:16Z,"ireland used to be one big community.... diluted and destroyed. only if the irish stand as one will they save their children. SF sold out to the globalist, vote independent only",
,,,,,
UgwryzKEis4k5wWnYBJ4AaABAg,Scott,0,2023-01-21T13:21:57Z,Nationalism is inevitable,
,,,,,
Ugz3rpYr7S5vfoYDMlN4AaABAg,Jean Caron,4,2023-01-21T13:20:01Z,If Native People of Ireland want to Protect their Country they Need to Stand UP NOW.,
,,,,,
Ugz3rpYr7S5vfoYDMlN4AaABAg.9l8weYdfkVM9l93c0Mo3bF,Morrison Newton,0,2023-01-21T14:29:34Z,"Hello Jean I see happiness all around you, can I please share from it ❤",
,,,,,
UgxEDO3FFSK-yb_C_3x4AaABAg,Ray,0,2023-01-21T13:18:28Z,"That’s what being in the EU brings you,I’m afraid you signed away your sovereignty when you joined the globalist club☹️",
,,,,,
UgwZx0WZ7I87Ubcqc4B4AaABAg,Sonia Fell,1,2023-01-21T13:18:21Z,Good luck to them just look at the UK 🇬🇧 it's gone on for 50 years.,
,,,,,
UgyoqjoBBSjyZa63Eh54AaABAg,Alan Haynes,0,2023-01-21T13:16:36Z,The Mainstream Media are trying to keep the lid on this.,
,,,,,
UgzwovSNfOJA4M9u69p4AaABAg,Sarah Louise Mulligan,16,2023-01-21T13:15:39Z,Ireland 🇮🇪 Is Rising 🕊,
,,,,,
UgxdUawdoMal5rYWesd4AaABAg,Bruce Wayne,2,2023-01-21T13:15:24Z,Mass immigration without integration is an invasion.,Non Hateful
,,,,,
UgwwBMXV4iAONDcLJJF4AaABAg,Sick Squid,0,2023-01-21T13:12:43Z,"Douggie Beattie asking all the same old questions,Do some independant research man.",
,,,,,
UgxTWJdXYsp2Rrt0hu14AaABAg,91 vanced,3,2023-01-21T13:11:06Z,Ireland is full. They won't change our culture 🇮🇪,
,,,,,
UgzMJOlbq34fzdSSo5R4AaABAg,Paul,3,2023-01-21T13:08:12Z,"Well done to the Irish for standing up for their heritage, and all this ""right-wing"" bs is just a way to try and shut it down, it's pathetic 🙄",Hateful
,,,,,
UgwY3sx7Jrv80P-zHbl4AaABAg,Sky Hook,0,2023-01-21T13:06:17Z,"and how better can a man die; than facing fearful odds? For the ashes of his fathers, and the temples of his gods",
,,,,,
UgzohGk0OqZMR_MZ5Op4AaABAg,C_Ar_Ron,0,2023-01-21T13:04:49Z,"The Irish didn't go abroad, they were sent abroad to British colonies",Non Hateful
,,,,,
Ugw_7T-BlspK7_MC5xl4AaABAg,geraldine southward,0,2023-01-21T13:03:24Z,Thank god for these people the government wont listen,
,,,,,
Ugxdpp3UU-hZ_Ipe1Ip4AaABAg,John Mitchell,1,2023-01-21T12:59:51Z,Ireland for the Irish.,Hateful
,,,,,
Ugz2mHte5UCIS9ytTCJ4AaABAg,njpringle,0,2023-01-21T12:59:33Z,"In the 1960s and 1970s when there was protests in large English cities about massmigration, the politicians and media villainized the residents, and would say their predictions that the arrivals would eventually take over the place and they would become a minority were complete fantasy and scaremongering. Fast forward to 2022 census, a few decades later, and the white British are either a minority or near minority in Birmingham, Manchester, Bradford, Luton, Leicester, London. The exact same thing will happen to Dublin and other Irish cities, if the Irish establishment get their way. Their media and politicians are exactly like they were in England 40 years ago.",
,,,,,
UgywuOt-42WRRfJix1p4AaABAg,PRO LIBERATE,2,2023-01-21T12:59:14Z,Support these people ✊,
,,,,,
Ugy1pmJeqKohE0nttWV4AaABAg,James Campbell,2,2023-01-21T12:57:44Z,God bless ireland,Non Hateful
,,,,,
UgxjwuDeJwIm-QKy2et4AaABAg,Eoin Farrell,5,2023-01-21T12:56:25Z,True Patriots 👏👍💪,
,,,,,
UgwSPvbaq7HpcGel_ql4AaABAg,John Britton,0,2023-01-21T12:56:11Z,The UK should be up in arms too!,Non Hateful
,,,,,
UgxRk-s6_nvbBJTZxsF4AaABAg,Anthony Dempsey,0,2023-01-21T12:56:10Z,All Governments are rubbish,Hateful
,,,,,
UgyysnuzJL_XwtcCoOl4AaABAg,Bob Bugwithoneeyesking is King!!!,0,2023-01-21T12:55:04Z,"Funny, it was the Irish that called the English Right-Wing when they were defending their homes from this very thing that was happening in their Working Class Areas in the U.K. Ever heard of the word Karma? Hypocrites!!!

Where is Sinn Fenn and the IRA to defend their people! Cowards!!!",
,,,,,
UgzCP5ynUBfFsFYtjzx4AaABAg,M&T Voss,1,2023-01-21T12:53:16Z,Time the lazy British are doing what the Irish are doing. We will be moaning when this country has changed into a country we don’t recognise 😡,
,,,,,
UgwPsglDFP1QqnYVwmB4AaABAg,Mad hatter,0,2023-01-21T12:52:18Z,This government no we don’t want these illegal migrants and still do nothing,
,,,,,
UgxUeE3Fq4spkS4CRTF4AaABAg,Carol Connors,17,2023-01-21T12:52:05Z,You are absoutely correct. My family scrapped hard to come up without handouts or housing after arriving. Boston USA,
,,,,,
UgxUeE3Fq4spkS4CRTF4AaABAg.9l8tSylj6st9l93Xh_0Cwg,Morrison Newton,0,2023-01-21T14:28:51Z,"Hello Carol I see happiness all around you, can I please share from it ❤",Neutral
,,,,,
UgzARDHF3e9hxk2_OOR4AaABAg,Hugh McDonnell,1,2023-01-21T12:50:50Z,"Another example of the political class following orders from the Evil union and damn the consequences. The people haven’t a hope in Europe, not a hope while mass murderers like Blair swan about with the WWF oligarchy!",
,,,,,
UgwSpXi24matzGnsiNV4AaABAg,Cyan Kirkpatrick,2,2023-01-21T12:50:49Z,"The man's right people are homeless and these people are literally taking places that should be needed for the homeless instead of giving to the freeloader, and the other guy said the Irish worked and was taken in by family these people are given handouts,and and everything else, but  where's the handout for the one's there in Ireland already,",
,,,,,
UgycRVGbCvJx-yRUkCp4AaABAg,Carol Connors,4,2023-01-21T12:50:01Z,"Fight hard you guys, the numbers are only going to get worse.",
,,,,,
UgxIhS-0zMbxbp7wdO54AaABAg,Odd Soc,8,2023-01-21T12:48:06Z,"Fantastic speech blessings, keep the good work up",
,,,,,
UgyVVo59eKrwZlbxcjh4AaABAg,Gary Wilson,2,2023-01-21T12:45:37Z,"Good for them. But if you stop traffic and make people late and angry, you piss people off and lose support very quickly. Maybe block the government buildings car park.",
,,,,,
UgyVVo59eKrwZlbxcjh4AaABAg.9l8sieGcgqK9lBUs7g4ePX,Caislean na lochca,0,2023-01-22T13:06:11Z,10 to 15 minutes at a time,
,,,,,
UgyVVo59eKrwZlbxcjh4AaABAg.9l8sieGcgqK9l9BX-7LAUi,EnjoySilence,0,2023-01-21T15:38:39Z,"True, but on the other side of the coin, those that truly care for their nation won't mind being stopped in traffic. Many Irish are vindictive and hateful of Anu sort of discussion around immigration so it makes no difference.",
,,,,,
UgxHGiFXAGpnKC9xClx4AaABAg,Simon 123,1,2023-01-21T12:45:18Z,👊👊☘️☘️,
,,,,,
UgwVl00ykSPGdCL640h4AaABAg,Northy,2,2023-01-21T12:44:44Z,well done to Irish people. shame the English dont have the same backbone.,
,,,,,
UgwndpoiYas4vfBMbk14AaABAg,Paul paintshop,6,2023-01-21T12:44:18Z,"Well done to these people, stand up for your country.",
,,,,,
Ugxpno37WMQ0nLkV_6N4AaABAg,Talos Godofcreet,2,2023-01-21T12:44:15Z,This is what uk needs to start doing,
,,,,,
UgzsZc_avVzrT35cANB4AaABAg,Morningstar,9,2023-01-21T12:43:28Z,"400 military aged men in an office block sharing a court yard with a private apartment building, the kids can no longer play there with foreign men hanging around all the time.  The people pay maintenance fees and big mortgages or rents for a once lovely safe place to live.  Now they can’t sell up coz who would buy an apartment where you share courtyard with unvented men from totally different mindsets and cultures.  Talking to these men they told men they’d crossed over 15 countries to eventually arrive here.  Where are their wives and kids?  The office looks down over the bedrooms of the apartment.  Another 500 will be installed up the road, happening all over Ireland and Dublin.  Communities are abandoned by the politicians of course.  No option but to stop traffic, we find out on the news that we are farrrr rightttt,  I think farrr rightttt means you ask uncomfortable  questions.",
,,,,,
UgyUQkEHZwUXsqdFqZt4AaABAg,Pemj,1,2023-01-21T12:42:12Z,If I'm being called right wing because of the crap the politicians have created both here in England and Ireland 🇮🇪 then I'm an extremely right person just like so many people in both countries.  Fck both governments for shafting both countries.,
,,,,,
Ugz5hm2h0s8dTKLj_kh4AaABAg,louis burlingham,2,2023-01-21T12:42:07Z,Kalergi plan there you have it,
,,,,,
Ugw9F0wmgZfkrXRuzZ54AaABAg,Tom Jones,20,2023-01-21T12:41:55Z,"""There is racism against the Irish"". Very good point!",
,,,,,
Ugxxr7YLRwtqGYx3Zql4AaABAg,Paddy T,12,2023-01-21T12:41:44Z,That's a powerful political message.,
,,,,,
UgyZ5tj1ndOTXoQR8uR4AaABAg,Truck68,0,2023-01-21T12:41:41Z,"Isn't your government making your schoolchildren observe ""Rwandan Day""? I pray Ireland pushes back!",
,,,,,
Ugw5_xj0IWueascQp8R4AaABAg,Andrea🌺,0,2023-01-21T12:41:08Z,A lot of young Irish have moved to New Zealand for work..pushing Kiwis over to Australia. But at least Irish came as workers not fake refugees.,
,,,,,
UgzT8W9CpeUK2jlOzGZ4AaABAg,Occident Advocate.,1,2023-01-21T12:39:47Z,"The Gaels are rising. They are resisting a second Plantation, they are resisting their replacement, and they are resisting the WEF stooge politicians ruling over Ireland. They put the English to shame! IRELAND FOR THE IRISH. 🇮🇪",
,,,,,
Ugx6Kne9iR6kg7HOOPF4AaABAg,joseph berrie,1,2023-01-21T12:39:21Z,when you suddenly realise the politicians are not on your side.. but the side of the criminals.. I am proud to be called right wing it is far superior to being a woke lefty. all they are doing is gaslighting you to try and shut you down. treat them the same way they treat you.... with total disrespect,
,,,,,
UgyIRqwE8LQkiZTz42V4AaABAg,Patricia Sanderson,1,2023-01-21T12:36:52Z,"Right wing my arse, they’re just people who are very worried about their communities changing beyond recognition.",
,,,,,
Ugy28MrdxJ-l3nwRe594AaABAg,Hwtl Maggotdrowner,0,2023-01-21T12:36:17Z,Yet the Irish bend over for every sniffle mask jab and app. Stupid made a rod for their own backs,
,,,,,
Ugxclp3sBlC_RDrMfWJ4AaABAg,M S,0,2023-01-21T12:34:18Z,I m still against blocking roads unless it's a few minutes especially for emergency services while I have to agree give jobs to locals treat people properly not mass import on a visa to do a job that nobody wants.,
,,,,,
UgzqkcziEB_eRByW-9N4AaABAg,Christine Joy,1,2023-01-21T12:33:53Z,Please don’t blame Britain. The Rwanda scheme was never implemented. Britain was criticised by Ireland for being xenophobic for Brexit and not welcoming hoards of illegal migrants. Now it’s Irelands turn…but no one is calling it xenophobic?,
,,,,,
Ugxo0HovKLAdr5lSSuF4AaABAg,15 Minute Prisons,1,2023-01-21T12:33:14Z,"Kick back against the invasion, protect your kids.",
,,,,,
Ugx1FIbehMVnzIxp5uB4AaABAg,Bin man life,1,2023-01-21T12:33:05Z,🇮🇪🇮🇪🇮🇪🇮🇪,
,,,,,
UgyZN78uGOyHSrC-q6x4AaABAg,Gu Lag,3,2023-01-21T12:32:43Z,It's important to keep the momentum going and drive out the political elite with the leech immigrants,Hateful
,,,,,
UgxVdM2sX-cMCLJ00id4AaABAg,Linda Sartori,1,2023-01-21T12:32:26Z,"GBNews. Dublin. Thank you. 
I come from Irish immigrants to America in the 1850's & 1860's. 
My Great-grandmother Margaret Murray Gibbons, born in Boston of Irish immigrants. Great-grandfather Edward Gibbons was born in County Cork. Settled in Wisconsin with Margaret. Fought with the Union in the Civil War. My grandmother was their seventh child.
Everyone worked and relied on relatives. 
Immigrants coming now to Ireland are being put up in hotels? Gerra job,
friend. Don't come askin'.
Come with something to contribute.",
,,,,,
UgxVdM2sX-cMCLJ00id4AaABAg.9l8rD2Dv8m49lS8ke44d8S,gerald neary,0,2023-01-29T00:20:01Z,They are dolng invasion and genecide.,Hateful
,,,,,
UgzJY6cKt7qrn5eq3v14AaABAg,Gary Morrison,1,2023-01-21T12:30:37Z,"And their now coming up here (Northern Ireland) through the South along with the 60-100 thousand Irish ( born in Republic ) over the past 25 years and and there's no protest about it and everyone wonders why the NHS, schools and housing are all under pressure. But sf/ira want it to happen just to get votes and undermine not just Westminster but help the Scottish Nazi Party and those in Wales who want to see the UK broke up. 🤬",Hateful
,,,,,
UgwOeHWHYVdnrnTypBl4AaABAg,Theresa Healy,1,2023-01-21T12:30:18Z,I have nothing against anyone seeking help from a war torn country ...but help our own first and anyone arriving here needs serious vetting before entry..this is the main problem here...,Non Hateful
,,,,,
UgwOeHWHYVdnrnTypBl4AaABAg.9l8qyPIlhPK9l97Ge3GsWa,Theresa Healy,0,2023-01-21T15:01:28Z,@Greenwillow  totally agree...my.late husband was a taxi driver and couldn't understand how all the red-tape he had to go through to get his licence and background checking ..ie vetting by cops etccc...and yet they can and no vetting...makes zero sense,
,,,,,
UgwOeHWHYVdnrnTypBl4AaABAg.9l8qyPIlhPK9l94s1eXEhs,Greenwillow,1,2023-01-21T14:40:30Z,They don’t seem to be bothering to check if they have a criminal record. Its crazy.,Non Hateful
,,,,,
UgwoNY6ikM-02K3U5uJ4AaABAg,Anthony Marsh,0,2023-01-21T12:30:03Z,"Isn't that what happened in England after WW2 ? People left our shores to find work in Australia while immigrants came to England. So yes, there is something fundamentally wrong with a country which promotes this but it's nothing new.",
,,,,,
Ugz9VtuNFxjD7o2_8pN4AaABAg,Eltin MC CARTHY,0,2023-01-21T12:29:25Z,The Government are just feathering their Euro nests for their next job in. Brussels. Total disregard for the local people sure they are working class they dont have any say......... oh wait.,
,,,,,
UgzpTxDskbJO_8p_79B4AaABAg,Geoff T,1,2023-01-21T12:28:20Z,"Roderick O GORMAN is the man responsible for this , can he be contacted to answer questions??",
,,,,,
UgxODZ99rkLXTpkgMBp4AaABAg,Ricky Ward,0,2023-01-21T12:28:10Z,To late to protest now  the whole of Europe and uk will continue to be flooded with boatloads for the next decade their the new Europeans get used to it,
,,,,,
UgwEWPmBd_286XQ-9JF4AaABAg,Gerry Tyrrell,0,2023-01-21T12:27:56Z,"Every 2nd add on TV, promoting interracial couples,kids & all .",
,,,,,
Ugy0FEEgzln5LGN3hZF4AaABAg,Nicholas Morrill,0,2023-01-21T12:27:28Z,"I wish we had an organization like that in this Country,we are heading towards civil war.",
,,,,,
Ugx418Ne0rJIyNG55Jd4AaABAg,David Regan,1,2023-01-21T12:27:23Z,Lots of money being made serco who couldn’t give Dan,
,,,,,
UgxWRqwo-mT711tFYhN4AaABAg,Justwilliamcatapultpoacher,0,2023-01-21T12:25:31Z,This will be a never-ending problem because of the high birthrate in these countries that will damage all civilised countries,
,,,,,
Ugy2WEzpRAUcMdiVE5p4AaABAg,Carolyne SIMPSON,0,2023-01-21T12:22:54Z,"My Irish Ancestors came to England because of Potato Famine in Ireland. They were allowed to work. They did work hard and gave back in return. The illegal immigrants that have come to England are spongers, laughing in peoples faces. They are getting everthing for free. Even bicycles and the churches giving out electric scooters in some cases. Watch YORKSHIRE ROSE on youtube",
,,,,,
UgxbT_7ZMcWY4esyWct4AaABAg,BIG ANT Plowright,1,2023-01-21T12:22:32Z,"I am right wing, so what? But it's ok to be a full blown Communist??",
,,,,,
Ugw4CpDvbRE42LiMKKl4AaABAg,Adrian M100,1,2023-01-21T12:20:22Z,Ireland first.,
,,,,,
UgyA4upAmX302QNXtMV4AaABAg,A Lost Pilgrim's Journey,1,2023-01-21T12:18:40Z,Diversity is a lie.,
,,,,,
UgyhcvUDjfM3ue7pbsh4AaABAg,John,0,2023-01-21T12:16:59Z,"Just agree with the student bar imbeciles. 'Yea, ok I'm far-right' and watch their peanut sized brains short circuit. You can negate their nonsense by making it clear their labels mean nothing.",
,,,,,
Ugy48VbQl5p1W4J7mxZ4AaABAg,Wyn Brown,11,2023-01-21T12:16:54Z,Keep going Ireland 🇮🇪,
,,,,,
UgwU2ApXk_WBDMPaCBJ4AaABAg,Alan Clewes,1,2023-01-21T12:15:57Z,"HOPE YOUR WATCHING ENGLAND,,,,,,,,,,,,,,,,,,,,,IRELAND ARE FIGHTING FOR THERE COUNTRY>>>>>>>>>>>>>FOLLOW IRELAND FGS",
,,,,,
UgzC0FBHbasoYBKYMnl4AaABAg,john marsh,0,2023-01-21T12:14:43Z,"In the same way that African communities and Pakistani communities would object to thousands of white Christian Europeans being invited to settle and being paid benefits from public funds and being given free housing and health care, Irish communities do now want the character of their towns and villages changed and not for the better by mosques and migrats.",
,,,,,
UgyGYBGH4aMqVc0CFZx4AaABAg,Siad Ali,0,2023-01-21T12:14:07Z,People of Ireland need to build more houses for the local community and migrants so all can live together in peace and harmony,
,,,,,
UgyGYBGH4aMqVc0CFZx4AaABAg.9l8p6r8592k9lCwa5mPFz6,Tracey Culyer,0,2023-01-23T02:36:22Z,What like the country that you originated from.,
,,,,,
UgyGYBGH4aMqVc0CFZx4AaABAg.9l8p6r8592k9l9EQKoUvdK,J B,2,2023-01-21T16:03:58Z,@VenusCryFlap Ireland isn’t capitalist but a mixed economy (socialism mixed with slight open market),
,,,,,
UgyGYBGH4aMqVc0CFZx4AaABAg.9l8p6r8592k9l9EMswibX0,J B,2,2023-01-21T16:03:29Z,"There’s not enough room for the whole planet, only room for the Irish nationals..",
,,,,,
