Id,AuthorName,LikeCount,Date Published,Comment Text,Label
UgwunWBx6iK400frwox4AaABAg.9l8Ty1zPiE59lCaOpnpObp,arkham,0,2023-01-22T23:22:27Z,"@MacTire the son of Lir  Remember the millions of Irish that fled the country in search of better opportunities. Whom helped spread Irishness and culture to the US, UK and literally every continent. You need to learn to both give and take. You should be flattered that ppl actually choose to come to Ireland.",Hateful
UgwunWBx6iK400frwox4AaABAg.9l8Ty1zPiE59lCPKEJ61PS,MacTire the son of Lir,0,2023-01-22T21:36:58Z,"@arkham and you are a neoliberal stooge who sees people as mere economic units not as deep spiritual entities with a profound ancestral connection to the land that formed them. I wager I have seen more of the world than you, its one of the reasons why I appreciate and want to keep the uniqueness of Ireland.",Non Hateful
UgwunWBx6iK400frwox4AaABAg.9l8Ty1zPiE59lCK-ZNWKx9,pat murphy,0,2023-01-22T20:50:27Z,@arkham I agree with a middle ground not this all or nothing thinking; I believe take in some but not too many immigrants,Hateful
UgwunWBx6iK400frwox4AaABAg.9l8Ty1zPiE59lCJba0uV_M,arkham,0,2023-01-22T20:47:03Z,@MacTire the son of Lir  You are a nationalist and a racist who likes to victimise himself. You need to get out and see the world more to broaden your perspective.,Hateful
UgwunWBx6iK400frwox4AaABAg.9l8Ty1zPiE59lC9DFNzqS_,MacTire the son of Lir,3,2023-01-22T19:16:12Z,"@arkham Tell you what, you tell me one African who died for Ireland, will you, one who voluntary starved himself to death for the cause of Irish freedom, one who lost his liberty for the same, one who was exiled? I will give you the figures for that - Nil, Zero, Nada, you can throw in the Chinese, Arabs, Pakistanis, Albanians in there as well, guess what the people who defined Ireland by death and sacrifice were Irish. If you want to starve yourself to death for diversity inc go ahead, I'll take you seriously then. 
As for the crap about diversity inc, has diversity inc been good to the Red Squirrel? should we introduce Polar Bears into the Antarctic for the cause of diversity inc, I am sure the Penguins would love that.
The Irish evolved in tandem with this country, the reason why we are fair skin is to allow more sunlight to penetrate our skin and assist in the synthesis of vitamin D, you do believe in evolution dont you? Do you think people who evolved in equatorial regions will be able to change sunlight absorption as soon as they get an Irish passport? 
You are the one on the high horse, seeking to destroy ancient nations by the importation of aliens. 
I hazard a guess you are not even from this part of the world at all.",Hateful
UgwunWBx6iK400frwox4AaABAg.9l8Ty1zPiE59lC3lrrOyTI,arkham,0,2023-01-22T18:28:38Z,"@MacTire the son of Lir First of all, we are all human. Diversity is the way forward and should be celebrated. I would appreciate you provide numbers and/or sources with the points you made. Otherwise, nobody will take the words you are saying seriously. You should get off your high horse and recognise the massive benefits Ireland received from immigration and open door policies.",Hateful
UgwunWBx6iK400frwox4AaABAg.9l8Ty1zPiE59lBbObg9y1Y,pat murphy,1,2023-01-22T14:11:55Z,@Anne Donnellan Nope half empty,Non Hateful
UgwunWBx6iK400frwox4AaABAg.9l8Ty1zPiE59lBXmwZVnuW,Anne Donnellan,1,2023-01-22T13:31:41Z,Ireland is full. End of!!,Hateful
UgxYn_tbNXSm6pOLoUZ4AaABAg.9l8S43AFC8G9lSTbkkgK66,Brenda Drumm,6,2023-01-29T03:22:18Z,My granddaughter who lost her mum a few yrs ago my daughter is struggling  to bring her 3yr old child up I gave her money the other day to go to a supermarket she was accosted by a woman who spoke broken English saying buy me food I will tell you what I want she had to get security to get her away from her,Non Hateful
Ugzd8hB-23e4U7XcTWt4AaABAg,J Pickard,1,2023-01-21T08:43:55Z,"White people need to realise that there is a legal genocide taking place against them by using migrants to keep wages down and house prices up, preventing young white couples from having and affording kids.",Hateful
UgyuDjrUM_-ImhRhBsx4AaABAg,Ben Gunn,1,2023-01-21T08:43:10Z,"Good for you paddies , do not get like my former countrymen the English. That country as fallen due to its suicidal voters.",Hateful
UgyKV3IQ2VsMUO5f2JB4AaABAg,4Kandlez,164,2023-01-21T08:42:46Z,Fully support the Irish people,Non Hateful
UgyKV3IQ2VsMUO5f2JB4AaABAg.9l8RvttaflJ9lfuNjPGcmu,Ray Carton,0,2023-02-03T17:54:17Z,Refugee's are welcome in Ireland stay out of ireland gb shit🇮🇪,Hateful
Ugw4IkvPSWqicxNqdPV4AaABAg,Kath Wallace,1,2023-01-21T08:39:04Z,"This is happening in UK, US, EU and other countries...why?",Non Hateful
UgzTBUUZVnQG5KfX0uN4AaABAg,Name,2,2023-01-21T08:04:40Z,Good for them! Ireland is for Irish,Hateful
Ugx8nnpHarqiZpBqDud4AaABAg,magni hansen,2,2023-01-21T08:00:34Z,No economic migrants !!!!!!!!!!!!,Hateful
UgyCQek8ECqpBh9665V4AaABAg,michael wilkinson,0,2023-01-21T07:59:13Z,"So UK immigration good, Irish immigration bad?",Non Hateful
UgxdPhX33nmJxdBwNdd4AaABAg,TheDaflad,0,2023-01-21T07:53:06Z,Isn’t it amazing that if you question ANYTHING at the moment you’re a conspiracy nut or a far right thug…..🇬🇧,Hateful
UgyUQO_RkQOE4ijsgQZ4AaABAg.9l8Leiaeskb9mTmPnSXZ94,erwin zimmermann,0,2023-02-23T12:05:56Z,australia is a typical example where the invaders still bully natives.,Hateful
UgyUQO_RkQOE4ijsgQZ4AaABAg.9l8Leiaeskb9lZfyVQo24Q,Alastair Law,0,2023-01-31T22:33:41Z,Yes Australia a very racist country,Hateful
UgwVVH6Yl0HJxTImZKN4AaABAg,Mark Moran,1,2023-01-21T07:47:46Z,One small protest by a handful of racists and gb news would have their stupid viewers convinced that Ireland is on the brink of a revolution 😂😂😂😂,Hateful
Ugwreu63PJeu-SS0AnB4AaABAg,John Daly,6,2023-01-21T07:44:37Z,Well done Ireland for doing this the uk are ball less,Hateful
UgyZhJZepNM8BguSsnN4AaABAg,Graham Thacker,1,2023-01-21T07:43:52Z,Its about time the idiots in England woke up and did this.,Hateful
Ugw1yPIZKy4QOpK8qt54AaABAg,Jimbo,0,2023-01-21T07:34:16Z,"These scrounging, economic migrants and illegal immigrants are changing our culture, cities and way of life beyond recognition. They have a totally different way of life, culture and values to us. What part of ""WE DON'T WANT THEM HERE"" does the government not understand.??????.... 🤬 🤬 🤬 🤬 🤬 🤬 🤬 🤬",Hateful
Ugz7-zSBDesud73YYTl4AaABAg,Paul Tindall,421,2023-01-21T07:32:33Z,Good for the Irish people doing something to defend their own atb,Non Hateful
Ugz7-zSBDesud73YYTl4AaABAg.9l8Jtc4i9DE9l8kZcVXeeh,aidie oo,7,2023-01-21T11:34:21Z,"Check out ""Derek Blighe"" on YouTube standing up for the Irish",Neutral
Ugz7-zSBDesud73YYTl4AaABAg.9l8Jtc4i9DE9l8UJojzeD8,Sally Cent,20,2023-01-21T09:03:39Z,"I love Irish people are so brave , well done. ❤",Non Hateful
UgyYg3gyPLhe3-9dE6J4AaABAg,The Naked Truth,1392,2023-01-21T07:32:11Z,"Well done to the brave people of Ireland. Hopefully, this will happen in UK aswell. We are being overwhelmed with immigrants. Hundreds of legals arriving at airports every week and hundreds of illegals arriving by dinghies every week. Our systems are struggling. It is unsustainable.",Non Hateful
UgyYg3gyPLhe3-9dE6J4AaABAg.9l8JqutrQ7v9qMegSvgTOS,"E.,",0,2023-05-31T03:49:20Z,"Leave immigrants alone, Putin will nuke that Devil area once and for all. Let them enjoy the last time around",Hateful
Ugx9ImAokVZQBX9Vf7Z4AaABAg,Ama Daetz,1,2023-01-21T07:31:40Z,Using ireland as a dumping ground.Rid ireland of these parasites with no passports.,Hateful
UgwVcE17kk86u2ka3ep4AaABAg,Mr. Miller,6,2023-01-21T07:30:38Z,"There's nothing that they can do about it. This is all deliberate, that much is clear...",Non Hateful
Ugxy9bMoejx8ZDGGlO54AaABAg.9l8Iwjeb7Ku9l8aXofghA5,marian lynch,0,2023-01-21T10:06:43Z,The Irish government are not real Irish people....they're uncle Klaus people.,Hateful
Ugy_nvDCkYXiy0EyeYV4AaABAg.9l8Il0cE5lU9laSYcDemX6,BaltimoresBerzerker,0,2023-02-01T15:06:10Z,@Mairead Gallagher nice to see a fellow Gallagher with good sense!,Hateful
Ugy_nvDCkYXiy0EyeYV4AaABAg.9l8Il0cE5lU9lWs4_YUvWK,brilafable,2,2023-01-30T20:21:47Z,"@Green Grugach yes, this is what needs to happen,  bury the hatchet and come together in common cause, otherwise were all fkd 🇮🇪🇬🇧",Hateful
Ugy_nvDCkYXiy0EyeYV4AaABAg.9l8Il0cE5lU9lVWE4nA5fI,romystumpy,1,2023-01-30T07:42:52Z,"The Irish have the bottle to do it,come on so can we",Hateful
Ugy_nvDCkYXiy0EyeYV4AaABAg.9l8Il0cE5lU9lRMaBZA6yW,Terry Horne,1,2023-01-28T17:01:41Z,"Well said, I'm just waiting to hear where & when, I'm a pensioner & when I read about that 86 year old lady who died of hypothermia, while illegals are walking around in hotels with t.shirts on & full bellys, it makes me so angry.",Hateful
Ugy_nvDCkYXiy0EyeYV4AaABAg.9l8Il0cE5lU9lO6Sb3mm8X,Mairead Gallagher,1,2023-01-27T10:42:58Z,@Jonathan J.  the standard of living and life expectancy in Ireland and India wasn't too great.  See the Irish and Bengali famines.  Mass starvation in both places.,Non Hateful
Ugy_nvDCkYXiy0EyeYV4AaABAg.9l8Il0cE5lU9lO5WfYmIG_,Mairead Gallagher,1,2023-01-27T10:34:48Z,Where this took place is in Dublin which isn't  the UK.  It's the Republic of Ireland.,Neutral
Ugy_nvDCkYXiy0EyeYV4AaABAg.9l8Il0cE5lU9lLyKyBK174,Green Grugach,1,2023-01-26T14:44:48Z,"@Oxley Pebble I really do still have faith in you to rise up, we will fight them together 🇮🇪🤝🇬🇧",Hateful
Ugy_nvDCkYXiy0EyeYV4AaABAg.9l8Il0cE5lU9lLyFCfWGVP,Green Grugach,2,2023-01-26T14:44:01Z,"We can if we fight together 🇮🇪🤝🇬🇧 this cannot be our children's future fate, we fight for our land, our family and God almighty",Hateful
Ugy_nvDCkYXiy0EyeYV4AaABAg.9l8Il0cE5lU9lIIohAQRU8,rivet,0,2023-01-25T04:35:33Z,The UK needs a millitary coup,Hateful
Ugy_nvDCkYXiy0EyeYV4AaABAg.9l8Il0cE5lU9lI8phAyQAV,BaltimoresBerzerker,0,2023-01-25T03:08:18Z,"@imemine not at all. I was saying, even if one ascribes to the idea that conquest is always wrong and the conqueror should be held accountable, that Ireland wouldn't fit the bill anyway. I think the British, Welsh, Scottish, Irish, and quite frankly all the diverse indigenous European ethic cultural groups have a right to remain distinct and preserve their uniqueness. None of them should carry national shame, but the opposite.",Neutral
UgxSDV6_P_S5CqX1xVt4AaABAg,k k,141,2023-01-21T07:22:38Z,Serious crime has risen sharply.,Hateful
UgxSDV6_P_S5CqX1xVt4AaABAg.9l8Ikw_z3yf9qxxCgkArV8,William,0,2023-06-15T00:42:17Z,​@Richard Moloney fanny,Hateful
UgxSDV6_P_S5CqX1xVt4AaABAg.9l8Ikw_z3yf9lsSy2ER7Jr,Laura Swann,0,2023-02-08T14:56:06Z,"Yes, rapes, stabbings and murders by the undocumented unvetted fakeugees.",Hateful
UgxSDV6_P_S5CqX1xVt4AaABAg.9l8Ikw_z3yf9lWGshmmQmg,Richard Moloney,0,2023-01-30T14:47:59Z,Yeah. Dem Irish lads weely lay into each oder. Dey awl have AKs now.,Hateful
Ugwd09ef44BHU7TSz414AaABAg,Angry Native,126,2023-01-21T07:21:25Z,Let them call it what they like. Ireland is for the Irish.,Non Hateful
Ugwd09ef44BHU7TSz414AaABAg.9l8Ic4TpFxU9lCPS3vF7Pu,Leo,2,2023-01-22T21:38:02Z,Watch Europa the last battle if you want to know why this is happening,Hateful
Ugwd09ef44BHU7TSz414AaABAg.9l8Ic4TpFxU9l8mdaLbDoT,aidie oo,2,2023-01-21T11:52:30Z,Check out Derek Blighe on YouTube standing up for Ireland 🇮🇪,Neutral
Ugwd09ef44BHU7TSz414AaABAg.9l8Ic4TpFxU9l8ajsIEeug,Seán Ó Cuinn,6,2023-01-21T10:08:30Z,éire do na éireannaigh,Neutral
Ugwd09ef44BHU7TSz414AaABAg.9l8Ic4TpFxU9l8UoChrcWz,Evan Ray,0,2023-01-21T09:07:56Z,"@Chucky Arlaw 
Lol",Neutral
Ugwd09ef44BHU7TSz414AaABAg.9l8Ic4TpFxU9l8UVxbRBZC,Chucky Arlaw,12,2023-01-21T09:05:18Z,@Dog Breath the 3rd not even Britain is British 😆,Neutral
Ugwd09ef44BHU7TSz414AaABAg.9l8Ic4TpFxU9l8PWzsix6T,Rob Roots,6,2023-01-21T08:21:45Z,Those politicians pulling Irelands strings think otherwise.,Non Hateful
Ugwd09ef44BHU7TSz414AaABAg.9l8Ic4TpFxU9l8PNV89CUP,Dog Breath the 3rd,2,2023-01-21T08:20:27Z,"It'll always be British, though",Non Hateful
UgwfLJm2hJ0UeXN1Vqt4AaABAg,ghost man scores,1,2023-01-21T07:20:37Z,Globalists will DESTROY your culture.  TAKE THAT TRASH OUT!!,Hateful
UgwmI82ObB2B6RgqFyJ4AaABAg,G,10,2023-01-21T07:19:48Z,your in the eu you have no voice,Non Hateful
UgwmI82ObB2B6RgqFyJ4AaABAg.9l8IRFkFVFN9l8LFzWI7Qe,Chris Kost,0,2023-01-21T07:44:29Z,Not EU's problem that immigrants are coming from the Mediterranean!! It will not stop them for reaching the UK especially after brexit!!,Hateful
UgzD12AM_7T7UvekNcl4AaABAg,Loopie Lou,1,2023-01-21T07:18:07Z,The left is so arrogant. Love your country and want to protect it we will call you right-wing and make that an insult. One day the left will get what they wish for. Good luck. It'll be too late by then to realise they were wrong. Their legacy for their future generations. And one day the countries these people are leaving will become the country they live in once more. And then where do they go - the rest of Europe will be gone there too.,Hateful
Ugzk3NXJBw0w2LtTKlx4AaABAg,Anthony Slevin,1,2023-01-21T07:13:30Z,About time. No refugees being put in affluent areas but them same areas virtue signalling and throwing slanderous remarks at anyone concerned.,Hateful
UgxPekYcehW1Bvu0JaN4AaABAg,P Orchard,1,2023-01-21T07:11:47Z,ArabCountries should takeArabs! IndiansShould go toChina!,Hateful
UgyIScyqLleM2UJrh2t4AaABAg,JamieN,0,2023-01-21T07:10:35Z,"Now Ireland is being subjected to being called “right wing.” Absolutely ridiculous. The language of the new world order. I’m so sorry this is happening to Europe, as you probably know, where I live in America it is no better. What a fvcking tragedy all of this is. Hold on Ireland, we are with you. The same exact shit is happening all over the western world.",Hateful
UgzttHpxO4L40cYfewB4AaABAg,Ian Stretch,273,2023-01-21T07:09:44Z,Good luck to the People of Ireland.,Neutral
UgzcHAqdoj6CKScBDBt4AaABAg,Clarry,29,2023-01-21T07:09:35Z,Good luck 🤞,Neutral
UgxMlf1tli81sDgkHXp4AaABAg,silly sod,0,2023-01-21T07:06:34Z,This is about breaking nation states. Its happening everywhere. Basically heritage and culture being mixed up to a point that doesn't exist anymore...,Hateful
UgxOj9oWfjDQxwRZCCV4AaABAg,JM9x,92,2023-01-21T07:06:17Z,more power to them hope things can turn around,Hateful
UgzQIaiYyDfKbkhiuaJ4AaABAg,Nick Hindle,384,2023-01-21T07:04:23Z,Absolutely love this. Stand firm Dublin. I wish the soft shi#es in the UK had your balls to say NO!!,Hateful
UgzQIaiYyDfKbkhiuaJ4AaABAg.9l8GfNtbrJ79pYGTcMVILh,lexy taylor,0,2023-05-10T19:28:29Z,Good to see the Irish folk standing together! I hope they put a stop to this because it's too late for us. From England.,Hateful
UgzQIaiYyDfKbkhiuaJ4AaABAg.9l8GfNtbrJ79l_7CmUon3R,Brenda Drumm,0,2023-02-01T02:40:26Z,I do too wait until all these parasites start breeding with all these young naive girls in England it will be a case of  who's your father,Hateful
UgzQIaiYyDfKbkhiuaJ4AaABAg.9l8GfNtbrJ79l8kvc-N60O,aidie oo,11,2023-01-21T11:37:29Z,Check out Derek Blighe on YouTube standing up for the Irish,Hateful
UgzQIaiYyDfKbkhiuaJ4AaABAg.9l8GfNtbrJ79l8dCv0Cd9Z,Sutty85,2,2023-01-21T10:30:05Z,No one is leading it. The YouTubers are not doing anything.,Neutral
UgxZ7DujIGCMPk17ARd4AaABAg,Margaret J Matuza,50,2023-01-21T07:03:07Z,"He's reason ably explaining this. It's out if hand. Same here in america. Has to he handled, not let run amuck",Hateful
UgxZ7DujIGCMPk17ARd4AaABAg.9l8GX4G1Q6E9l8oC_iKAa6,aidie oo,1,2023-01-21T12:06:09Z,Check out Derek Blighe on YouTube standing up for the Irish,Hateful
Ugy8uNUrIGrJX53YkSh4AaABAg,silly sod,32,2023-01-21T07:02:17Z,Welcome to the EU,Non Hateful
Ugy8uNUrIGrJX53YkSh4AaABAg.9l8GQzWnIYD9l8LCRy0JJw,Chris Kost,0,2023-01-21T07:44:00Z,Not EU's problem that immigrants are coming from the Mediterranean!! It will not stop them for reaching the UK especially after brexit!!,Hateful
Ugzil7ULPWJrTJt6XOF4AaABAg,Fraser Bailey,672,2023-01-21T06:57:32Z,Good people standing up to the evil of everything the poltiicians do.,Hateful
Ugzil7ULPWJrTJt6XOF4AaABAg.9l8FtBhIoxb9lHIl4Hi_OM,imemine,3,2023-01-24T19:15:48Z,@Derek Thomson the tories have been saying it since 2010..and yet they still in power???,Neutral
Ugzil7ULPWJrTJt6XOF4AaABAg.9l8FtBhIoxb9lHIf7jpby9,imemine,2,2023-01-24T19:15:00Z,@Ben Gunn.. Your right,Neutral
Ugzil7ULPWJrTJt6XOF4AaABAg.9l8FtBhIoxb9lHIcYudzEf,imemine,2,2023-01-24T19:14:39Z,.. Not in Britain????,Neutral
Ugzil7ULPWJrTJt6XOF4AaABAg.9l8FtBhIoxb9lCp_nPXZki,Tracey Culyer,1,2023-01-23T01:35:10Z,Its like voting for one cheek of the same arse.,Neutral
Ugzil7ULPWJrTJt6XOF4AaABAg.9l8FtBhIoxb9lCOgDAsnKW,Leo,6,2023-01-22T21:31:22Z,If you want to know why this is happening watch Europa the last battle,Neutral
Ugzil7ULPWJrTJt6XOF4AaABAg.9l8FtBhIoxb9l9jFyyJL3A,Derek Thomson,13,2023-01-21T20:42:10Z,"@Ben Gunn In the UK, it was in the Conservative party manifesto that they would take control of immigration. People voted for them. They have 100% reneged on that promise and are putting people in danger while frittering away £6m a day on hotel bills for people who have discarded their ID en route, so we have no idea if they have any criminal history or not.",Hateful
Ugzil7ULPWJrTJt6XOF4AaABAg.9l8FtBhIoxb9l8RSKL18Tu,E Clark,14,2023-01-21T08:38:35Z,Everything thats what we all should do not when its to late or the odd thing,Neutral
UgyVM8oiB5yyua72WY54AaABAg,Baking Bros Dublin,0,2023-06-21T11:21:47Z,"@X-LateTv-X No, I don't mean afraid as in actually thinking about it, it's just that some racist fellas started attacking my friends because they were people of colour and they told them to go back to their country, they think that if far right raises and get in control the ""racist"" far rights will send them even if they are legal. I am against racism and also against illegal immigrants.",Not Hateful
UgxHW8a_YRFf_hJ5YsV4AaABAg,Baking Bros Dublin,0,2023-06-21T11:20:44Z,"@Abu Omar  well they are legal so I'm not sure why they are afraid, I work with so many legal immigrants and none of them are afraid of been sent back because they are legal so I'm not sure what the issue you have is unless you are holding illegal immigrants and need to be reported to authorities🤔",Not Hateful
Ugxkn32uQkINMFHzwmV4AaABAg,James Jones,0,2023-06-20T23:29:51Z,"@X-LateTv-X sorry then my bad, I have many friends who are legal immigrants who work here in Ireland and they were afraid they might lose their jobs and get send back",Not Hateful
Ugw7cQMcI6r59PAWfGJ4AaABAg,Pattern Recon,0,2023-06-16T13:59:36Z,"@Abu Omar  that means you are slow then so il explain it easily, legal immigrants welcome illegal not welcome",Not Hateful
UgyIBpYJLYIujSPmR5R4AaABAg,Pattern Recon,0,2023-06-16T13:59:15Z,"exactly, most of the hospitals rely on immigrants, as well as universities so I don't get them, it's just people protesting for the fun of it they actually don't care about homeless people look at them they are playing music going on their phones 😂😂🤣🤣",Not Hateful
UgwRs-NUZ68mQCkL_xB4AaABAg,Wild Bill,0,2023-06-15T06:38:56Z,"This was not anti immigration. It's anger at the huge number of illegal immigrants who had documents in the country the flew from ... but suddenly no documents when they arrive!

The Government and newspapers must stop encouraging this abuse of Ireland's asylum system. The Government and newspapers needs to awaken from it's slumber and hear it's citizens. These east wall marches started with honest concern about undocumented asylum seekers ... those who destroy their documents. And typically what's seen in east wall is asylum seeking undocumented men between ages 18-40.  This is massive concern ... It's not racist. The people live and see it every day. Stop gaslighting and name calling. Listen, hear and stop this growing trend. The Government is not even keeping up with its miniscule building targets. Halt these undocumented",Not Hateful
UgwZcRbi0n6oWzinyb14AaABAg,Gerald Whyte,1,2023-06-10T14:48:37Z,"I wish to support Ireland in this, but I can't coz it's not clear whether EU citizens are welcome here or not. I often hear Irish complaining about Ukrainian people running for their life's from bombings. I don't support African, Pakistan, all Muslims, Hindi and so on. Ukrainians are welcome!",Neutral
UgxF3imvTqhuw9BytQJ4AaABAg,Paul Curran,0,2023-06-09T21:26:25Z,@Inga Frite fu-ck off you and your Muslims. They all need to go fu-ck them self away from Europe,Hateful
UgzXE-TpSICMCf2sOj94AaABAg,Mr Jhon,1,2023-06-08T14:28:01Z,The Muslims are welcome  we need the Muslims,Not Hateful
UgxE11bok_gNjhblV014AaABAg,Mathew mcg,0,2023-06-06T15:43:36Z,"I’m surprised to see this video on Irish Independent YouTube channel, as this newspaper outlet are total, total liars and traitors. Great to see the Irish out protesting against the traitorous government who are in with the WEF. Stand up Ireland against this tyrannical government, untrustworthy mainstream media and cowardly, lazy, traitorous, low IQ gardai.",Neutral
Ugzit0wBqA7R1SEXkCR4AaABAg,Paula Harte,0,2023-06-05T14:20:54Z,All Britain need to be out and protesting,Neutral
Ugzit0wBqA7R1SEXkCR4AaABAg.9q_ewYlOvvH9r5Naz7AQRt,Raz Perignon,2,2023-06-18T07:15:36Z,Well done 👍🇨🇮🇨🇮,Neutral
Ugzit0wBqA7R1SEXkCR4AaABAg.9q_ewYlOvvH9qpoLcNpWT1,Joe Soap,2,2023-06-11T20:50:57Z,This crowd usually get about 2% of the vote in Ireland. A huge majority of Irish people can't stand racists. Most of us were economic migrants ourselves so we have empathy with refugees and immigrants.,Not Hateful
Ugzit0wBqA7R1SEXkCR4AaABAg.9q_ewYlOvvH9qeakHXntEW,Teresa J,6,2023-06-07T12:20:28Z,"@dave plunkett so you are pro illegal unvetted immigration, how many strangers will stay with you mind yeah you don't know me, I can I move in with you, don't vet me and don't look for references, is that ok Dave, what's your address il start packing I'm struggling at the moment with the high cost of living so will you tell me your address so I can make my way?",Neutral
UgzenKHl3I0buNuBu454AaABAg,Blodbeard Håmmerbanned,0,2023-06-05T02:58:08Z,@X-LateTv-X  They shouldn't claim to represent the Irish people when they can't get more than 2% of the votes.,Neutral
UgxagZMBuEwwkHMlgaZ4AaABAg,Andrew Pal,0,2023-06-04T23:48:17Z,Another accusation with evidence 🤷,Neutral
UgznJWNFeoS_nMG-HoJ4AaABAg,Eileen Sheeran,2,2023-06-04T21:39:28Z,Keep going 👍,Ignore
Ugyy4aG6ZKNmYmddHJl4AaABAg,Peter Osbourne,2,2023-06-04T10:46:11Z,"Please just please leave the Ukranians alone, i stayed in a hotel in West and they all women and kids mostly, they 100% genuine but I have no idea what story is in Dublin, our own people must always come first but at what cost to Genuine Refugees. Awful state of affairs",Not Hateful
UgyiR51gxQIwXg2mhuN4AaABAg,fern bracken,1,2023-06-03T17:03:10Z,Looks like a bunch of racists to me. Gas how racists hate being called racists.,Not Hateful
UgxGsuiYPxIqe65Q1NJ4AaABAg,verbalps,2,2023-06-03T11:37:45Z,"Well, when people march down a street shouting that foreigners should get out of the country then that's racism. When people do and say racist things then that's racism. Not very hard to understand really.",Neutral
UgxQTJPgForutp1gTap4AaABAg,Thomas Hughes,4,2023-06-02T05:34:18Z,What's your evidence for such an accusation or is it just an opinion which means sweet FA,General
Ugw3f8IjPVr0Fh8gapJ4AaABAg,Stephen Haitako,10,2023-06-01T06:27:45Z,if we protest like this in England the media say we're the far right wing,Not Hateful
UgxrD8PoI6U-I1vcQ0F4AaABAg,Jor Wilson,4,2023-05-27T16:37:48Z,Fantastic guys. I salute all of you. The Irish people will never welcome illegal immigrants.,Not Hateful
Ugwur3ppqnbtheDvsbZ4AaABAg,SSG_Ronnie42,2,2023-05-23T21:16:11Z,"We can't look after our own,but they want us to look after the world!",Neutral
Ugwur3ppqnbtheDvsbZ4AaABAg.9q3w7qSTmRa9r5Nnh_qX2L,Raz Perignon,0,2023-06-18T07:17:20Z,I’ve worked for over 22 years in Dublin Ireland and now in the name of the Irish ☘️ a lot of anti Emigrant people? All are coming over with milt national computer giant. So don’t west your time please,Not Hateful
Ugwur3ppqnbtheDvsbZ4AaABAg.9q3w7qSTmRa9qebY32BPev,Teresa J,2,2023-06-07T12:27:24Z,"These are working class decent people 
The msm and government are v quick to smear them with “ far right “ 
They’re not far right they’re just right!",Not Hateful
Ugwur3ppqnbtheDvsbZ4AaABAg.9q3w7qSTmRa9qQ9rwMIK10,Eye Toldyoosso,3,2023-06-01T12:28:14Z,"come on the Irish ,fight back and take back Ireland , its for the Irish",Neutral
Ugwur3ppqnbtheDvsbZ4AaABAg.9q3w7qSTmRa9qPqeZYjt3w,SSG_Ronnie42,0,2023-06-01T09:31:39Z,support! the high appetite for muslim and middle east illegal immigrants is a great concern.,Not Hateful
Ugwur3ppqnbtheDvsbZ4AaABAg.9q3w7qSTmRa9qMM8vVtkO3,sway the god,0,2023-05-31T00:58:35Z,"@Inga Frite muslims haven't been able to save their own somalia,Yemeni,Iran,Iraq, Syria and a dozen others which are now broken and almost wiped off the map,because of muslim practices there. Seems like allah has saved them from 'punishment'.",Hateful
Ugwur3ppqnbtheDvsbZ4AaABAg.9q3w7qSTmRa9qD-2qSztpE,Eye Toldyoosso,1,2023-05-27T09:43:37Z,The Muslims can save your country from the God's punishment.,Hateful
UgwmHz-3gatVWzG4Bz94AaABAg,Alpha e,4,2023-05-22T19:49:08Z,🇮🇪✊🇮🇪,Ignore
UgwS_TXn34qhlP5q4rh4AaABAg,Ann Hennessy,1,2023-05-22T18:38:54Z,Irish Government it's coming for you all...,Not Hateful
UgwUcGmkE0dUs3PdavN4AaABAg,anthony Speakman,3,2023-05-22T16:35:53Z,Great! Proud to be Irish,Not Hateful
Ugyhq5W8VvncSKHstE54AaABAg,ÉO'S,3,2023-05-21T21:14:09Z,"​@wrainb0 ""Hurr durr, we were immigrating for over 100 years, therefore we should allow Irish people to be replaced in their own country and turn Ireland into a multicultural hellscape. Hurr durr.""",Ignore
UgzyTVmo-UCGMfpgVEV4AaABAg,FOTOZ,28,2023-05-21T18:21:07Z,This makes me ashamed to be Irish. We were the immigrants 100 years ago. Have we no empathy towards the disenfranchised?,Not Hateful
UgwMQV7K7sAK2FftyDt4AaABAg,joseph murray,0,2023-05-21T11:01:32Z,👏👏👏👏,Ignore
UgyK2jefRn5kM4OKr9l4AaABAg,An Namhaid,0,2023-05-21T10:34:22Z,Awesome,Ignore
UgwiGzmLxFHW17wGRD94AaABAg,wrestte feeenhi,0,2023-05-20T13:36:42Z,Fascists! Not sure why they’re allowed to spread their propaganda? Oh yeah….because liberals would rather see fascists in government than socialists!,Not Hateful
Ugy5nsdbSLMf3kDeKDd4AaABAg,Kenya T,5,2023-05-20T04:14:13Z,Exactly. 100%.,Ignore
Ugzu5aFcKxrX1LhHlvp4AaABAg,Tina Y,3,2023-05-19T18:57:22Z,me when 10 minutes no zaza,Ignore
UgxObEVCX0uU1tWzUm54AaABAg,fern bracken,6,2023-05-19T08:43:14Z,"good for them. meanwhile, the dickheads in the UK will be voting for the same old party, LAB /CON",Neutral
UgxObEVCX0uU1tWzUm54AaABAg.9ptHmUiUoZ09pzhBHeJVX0,JW Suicides,0,2023-05-21T20:29:23Z,You Irish e always so brave well done 👍👍,Not Hateful
UgzJeeRe3ixKEI5qj-54AaABAg,Stuart Cumings,0,2023-05-19T03:56:26Z,@mladen vukusic Why are you laughing at that for when obviously your coward people had to flee here?,Hateful
